Plain Rice,egg curry,coke,Special Fried Rice,prawn,,,,
egg curry, ,Curry,N.veg Biryani,prawn,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Curry,prawn,Lamb,
Plain Rice,chicken,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Lamb,,,
chicken,egg curry,coke,Special Fried Rice,Curry,prawn,,,
Plain Rice,prawn,,,,,,,
 ,coke,prawn,Lamb,,,,,
chicken,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,,
chicken,prawn,,,,,,,
chicken, ,Special Fried Rice,Curry,Lamb,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,egg curry,,,,,,,
Plain Rice,egg curry,Curry,prawn,,,,,
Special Fried Rice,Curry,prawn,Lamb,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
egg curry,Special Fried Rice,prawn,Lamb,,,,,
Plain Rice,chicken,coke,Curry,prawn,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb,
chicken,egg curry, ,N.veg Biryani,Lamb,,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,chicken,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Curry,Lamb,,,,,,,
chicken, ,,,,,,,
 ,coke,,,,,,,
Plain Rice,chicken,,,,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,,,,
chicken,N.veg Biryani,prawn,,,,,,
Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,prawn,,,,
Plain Rice,Special Fried Rice,,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,prawn,,
Special Fried Rice,N.veg Biryani,prawn,,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
egg curry,coke,,,,,,,
chicken,coke,Special Fried Rice,N.veg Biryani,,,,,
chicken, ,Special Fried Rice,prawn,Lamb,,,,
chicken,Special Fried Rice,Curry,prawn,,,,,
chicken, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
N.veg Biryani,prawn,,,,,,,
egg curry,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,Curry,N.veg Biryani,prawn,,,,,
chicken,egg curry,coke,Lamb,,,,,
Curry,prawn,Lamb,,,,,,
Plain Rice,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,Curry,,,,,,,
Plain Rice,egg curry,coke,Curry,prawn,Lamb,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
coke,Lamb,,,,,,,
Plain Rice,chicken,,,,,,,
chicken, ,coke,Special Fried Rice,,,,,
 ,Lamb,,,,,,,
chicken,Special Fried Rice,Curry,prawn,,,,,
chicken,Curry,N.veg Biryani,prawn,,,,,
coke,prawn,,,,,,,
Plain Rice,prawn,,,,,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,egg curry,Curry,N.veg Biryani,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,prawn,,
Plain Rice,chicken,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,
Plain Rice,egg curry, ,coke,Curry,N.veg Biryani,prawn,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
egg curry,coke,Curry,,,,,,
egg curry,coke,,,,,,,
Plain Rice, ,coke,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,
egg curry,coke,Curry,prawn,,,,,
 ,coke,Curry,prawn,Lamb,,,,
Plain Rice,egg curry,,,,,,,
Plain Rice, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
Special Fried Rice,prawn,Lamb,,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,,,,
chicken,egg curry, ,Special Fried Rice,,,,,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,,
Curry,N.veg Biryani,,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,egg curry,coke,Curry,prawn,,,,
chicken, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
chicken,coke,N.veg Biryani,prawn,,,,,
Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,,,,
chicken,coke,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,,,
coke,Curry,,,,,,,
Plain Rice,chicken,,,,,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,Lamb,,,,
 ,Curry,N.veg Biryani,prawn,Lamb,,,,
 ,coke,Special Fried Rice,N.veg Biryani,Lamb,,,,
egg curry, ,Curry,N.veg Biryani,,,,,
 ,Curry,,,,,,,
egg curry,Special Fried Rice,,,,,,,
Special Fried Rice,Curry,,,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,Lamb,,,
Plain Rice,egg curry,,,,,,,
egg curry,prawn,,,,,,,
chicken,egg curry,coke,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,Curry,prawn,,,,,,
Plain Rice,egg curry, ,coke,Curry,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb
Plain Rice,chicken,egg curry,Special Fried Rice,prawn,Lamb,,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,,
chicken,coke,Special Fried Rice,Curry,,,,,
N.veg Biryani,Lamb,,,,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,,,
egg curry,Special Fried Rice,Curry,N.veg Biryani,,,,,
Plain Rice,chicken, ,Lamb,,,,,
Plain Rice,chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,
chicken,egg curry,prawn,,,,,,
chicken,prawn,,,,,,,
Plain Rice,egg curry,N.veg Biryani,,,,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
Curry,N.veg Biryani,prawn,,,,,,
Plain Rice,Special Fried Rice,,,,,,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,,,,
Plain Rice,chicken,coke,,,,,,
 ,coke,Curry,prawn,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,,,,
Plain Rice,chicken, ,N.veg Biryani,,,,,
Plain Rice,chicken,coke,Curry,N.veg Biryani,prawn,Lamb,,
egg curry,Curry,Lamb,,,,,,
chicken,egg curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,,,,
coke,Special Fried Rice,Curry,,,,,,
egg curry,prawn,,,,,,,
Plain Rice,prawn,,,,,,,
 ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,chicken, ,Lamb,,,,,
chicken, ,Special Fried Rice,Curry,prawn,,,,
Plain Rice,egg curry, ,,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Special Fried Rice,Curry,N.veg Biryani,prawn,,,,,
egg curry,coke,Curry,prawn,Lamb,,,,
Plain Rice,egg curry, ,Curry,prawn,Lamb,,,
Plain Rice, ,prawn,,,,,,
Plain Rice,chicken,N.veg Biryani,prawn,Lamb,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
coke,N.veg Biryani,prawn,Lamb,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,Lamb,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,prawn,Lamb,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,,,,
chicken, ,N.veg Biryani,Lamb,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Lamb,,,
Plain Rice,egg curry,coke,Special Fried Rice,Lamb,,,,
coke,Lamb,,,,,,,
chicken,egg curry,Lamb,,,,,,
chicken,egg curry,Special Fried Rice,N.veg Biryani,prawn,,,,
 ,Curry,,,,,,,
chicken,egg curry,N.veg Biryani,prawn,,,,,
Plain Rice,coke,Curry,prawn,Lamb,,,,
Plain Rice,chicken,Curry,,,,,,
Special Fried Rice,Curry,,,,,,,
 ,N.veg Biryani,,,,,,,
Plain Rice,chicken,egg curry, ,,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
Plain Rice,coke,Special Fried Rice,Lamb,,,,,
egg curry,coke,,,,,,,
Plain Rice,egg curry, ,Curry,prawn,,,,
Plain Rice,chicken, ,coke,Curry,N.veg Biryani,Lamb,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice, ,coke,Curry,N.veg Biryani,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Curry,prawn,,,
coke,Special Fried Rice,Curry,prawn,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Lamb,,,
chicken,egg curry, ,Special Fried Rice,Curry,,,,
coke,Special Fried Rice,Curry,N.veg Biryani,,,,,
Plain Rice,Special Fried Rice,Lamb,,,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,prawn,,,
Special Fried Rice,Curry,prawn,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,,,
chicken,prawn,,,,,,,
Plain Rice,egg curry,Special Fried Rice,prawn,Lamb,,,,
coke,N.veg Biryani,,,,,,,
Plain Rice,Curry,prawn,,,,,,
chicken,Special Fried Rice,N.veg Biryani,prawn,,,,,
 ,coke,,,,,,,
Special Fried Rice,prawn,,,,,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,,,
Plain Rice, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
 ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,N.veg Biryani,,,,,,,
egg curry, ,coke,Special Fried Rice,Lamb,,,,
Plain Rice,egg curry,coke,Special Fried Rice,Lamb,,,,
chicken,egg curry, ,coke,Special Fried Rice,Curry,Lamb,,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice, ,Curry,Lamb,,,,,
chicken,egg curry,coke,Curry,Lamb,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,egg curry,,,,,,,
Plain Rice,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
chicken, ,,,,,,,
Plain Rice,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,coke,Curry,,,,,,
Plain Rice,chicken, ,N.veg Biryani,prawn,Lamb,,,
Plain Rice,egg curry,Curry,Lamb,,,,,
Plain Rice,chicken,Special Fried Rice,Lamb,,,,,
chicken, ,coke,prawn,,,,,
Curry,N.veg Biryani,,,,,,,
chicken,egg curry, ,coke,N.veg Biryani,prawn,Lamb,,
egg curry,prawn,,,,,,,
Plain Rice, ,coke,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry,coke,Curry,prawn,Lamb,,
chicken, ,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,chicken,Lamb,,,,,,
egg curry,N.veg Biryani,,,,,,,
coke,Special Fried Rice,Curry,Lamb,,,,,
chicken, ,Lamb,,,,,,
Plain Rice,egg curry,coke,N.veg Biryani,prawn,,,,
chicken,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,egg curry, ,Special Fried Rice,,,,,
Plain Rice,egg curry, ,Curry,Lamb,,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,Curry,N.veg Biryani,prawn,,,,,
Plain Rice, ,coke,,,,,,
egg curry, ,coke,Special Fried Rice,Curry,,,,
chicken, ,,,,,,,
coke,Special Fried Rice,Curry,prawn,Lamb,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,,,,
egg curry, ,coke,Special Fried Rice,Lamb,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken,egg curry,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
Plain Rice,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,Curry,prawn,,
Plain Rice,Special Fried Rice,Lamb,,,,,,
egg curry,Curry,prawn,,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Curry,,,
Plain Rice,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
Plain Rice,egg curry,Curry,N.veg Biryani,,,,,
chicken,egg curry,coke,Special Fried Rice,N.veg Biryani,,,,
Plain Rice,egg curry, ,coke,Curry,Lamb,,,
Plain Rice, ,Special Fried Rice,Curry,,,,,
Plain Rice,chicken, ,Lamb,,,,,
Plain Rice, ,N.veg Biryani,,,,,,
egg curry, ,coke,prawn,Lamb,,,,
egg curry, ,coke,N.veg Biryani,Lamb,,,,
Plain Rice,Special Fried Rice,Lamb,,,,,,
Plain Rice, ,coke,,,,,,
Plain Rice,egg curry,Curry,N.veg Biryani,,,,,
egg curry,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
 ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
 ,prawn,Lamb,,,,,,
chicken,prawn,,,,,,,
Plain Rice, ,Curry,prawn,,,,,
chicken, ,coke,N.veg Biryani,prawn,Lamb,,,
egg curry,prawn,,,,,,,
Plain Rice,chicken,egg curry, ,prawn,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
Plain Rice,chicken,Curry,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,,,,
Plain Rice, ,Curry,prawn,,,,,
chicken, ,Special Fried Rice,,,,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,
Plain Rice,chicken,,,,,,,
 ,coke,N.veg Biryani,,,,,,
Plain Rice,coke,prawn,,,,,,
Plain Rice,Special Fried Rice,Lamb,,,,,,
chicken,egg curry,,,,,,,
chicken,egg curry, ,Curry,prawn,,,,
chicken,egg curry,coke,Curry,,,,,
Plain Rice,chicken,Curry,,,,,,
Plain Rice,egg curry,coke,Curry,N.veg Biryani,,,,
chicken,coke,Special Fried Rice,Curry,prawn,Lamb,,,
egg curry, ,prawn,,,,,,
egg curry,coke,prawn,Lamb,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,
chicken,Lamb,,,,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry,Curry,Lamb,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,Lamb,,,
Plain Rice,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken, ,coke,Lamb,,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
egg curry,Special Fried Rice,Curry,Lamb,,,,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,,,
Plain Rice, ,coke,Curry,prawn,,,,
chicken, ,Curry,,,,,,
Plain Rice,coke,Curry,prawn,Lamb,,,,
Plain Rice,chicken,egg curry, ,coke,prawn,Lamb,,
Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,,
chicken,egg curry, ,prawn,,,,,
coke,Lamb,,,,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,Lamb,,,,
Plain Rice,chicken, ,Curry,N.veg Biryani,prawn,,,
egg curry,Special Fried Rice,Curry,,,,,,
chicken,Special Fried Rice,Curry,prawn,,,,,
egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,,,
egg curry,coke,Special Fried Rice,prawn,Lamb,,,,
chicken,coke,Special Fried Rice,Curry,,,,,
 ,Special Fried Rice,prawn,Lamb,,,,,
Special Fried Rice,Curry,Lamb,,,,,,
chicken,Special Fried Rice,,,,,,,
 ,coke,Special Fried Rice,,,,,,
coke,Special Fried Rice,N.veg Biryani,prawn,,,,,
Plain Rice,egg curry,coke,Special Fried Rice,N.veg Biryani,Lamb,,,
 ,Curry,prawn,,,,,,
Plain Rice,coke,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,N.veg Biryani,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,Lamb,,,
chicken,egg curry,coke,Curry,prawn,,,,
chicken,egg curry,coke,prawn,Lamb,,,,
 ,coke,N.veg Biryani,,,,,,
chicken,egg curry,,,,,,,
Plain Rice,N.veg Biryani,Lamb,,,,,,
chicken,coke,Curry,prawn,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,prawn,,,
Plain Rice,chicken, ,coke,Special Fried Rice,,,,
chicken, ,coke,Special Fried Rice,Curry,,,,
chicken,egg curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,Curry,,,,,,
Plain Rice,coke,Curry,,,,,,
Plain Rice,chicken,egg curry, ,N.veg Biryani,,,,
chicken,egg curry,Curry,N.veg Biryani,Lamb,,,,
egg curry,coke,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,
 ,prawn,,,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,
egg curry,coke,Special Fried Rice,N.veg Biryani,prawn,,,,
Plain Rice,chicken,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken, ,coke,Curry,Lamb,,,
chicken,prawn,,,,,,,
chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,,
egg curry,coke,Curry,N.veg Biryani,prawn,,,,
chicken, ,coke,Curry,prawn,,,,
 ,coke,Lamb,,,,,,
 ,coke,Curry,Lamb,,,,,
egg curry, ,coke,Curry,prawn,Lamb,,,
 ,Lamb,,,,,,,
Plain Rice,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,,,,
Plain Rice,coke,Special Fried Rice,Lamb,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,Curry,N.veg Biryani,Lamb,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
egg curry, ,coke,Curry,Lamb,,,,
Plain Rice,chicken,egg curry, ,coke,N.veg Biryani,prawn,Lamb,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,,,
Plain Rice, ,N.veg Biryani,prawn,,,,,
coke,N.veg Biryani,prawn,Lamb,,,,,
chicken,N.veg Biryani,,,,,,,
Plain Rice,chicken,Special Fried Rice,prawn,Lamb,,,,
chicken,egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,
Plain Rice,chicken,prawn,Lamb,,,,,
chicken,coke,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,,
chicken, ,Special Fried Rice,Lamb,,,,,
chicken,egg curry, ,coke,N.veg Biryani,prawn,Lamb,,
Plain Rice,coke,Special Fried Rice,prawn,Lamb,,,,
coke,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,
chicken,egg curry,coke,,,,,,
chicken,egg curry, ,Special Fried Rice,Curry,N.veg Biryani,,,
chicken,egg curry, ,coke,Curry,prawn,,,
 ,Curry,N.veg Biryani,prawn,,,,,
chicken,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
Plain Rice,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice, ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
Plain Rice,chicken,egg curry,coke,prawn,,,,
Plain Rice,egg curry, ,Special Fried Rice,Curry,prawn,,,
Plain Rice,egg curry, ,Curry,Lamb,,,,
Plain Rice, ,coke,Curry,Lamb,,,,
Plain Rice,prawn,,,,,,,
egg curry,Special Fried Rice,N.veg Biryani,,,,,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
 ,prawn,,,,,,,
chicken,egg curry,N.veg Biryani,,,,,,
egg curry,Special Fried Rice,,,,,,,
chicken, ,coke,prawn,,,,,
Plain Rice, ,coke,Special Fried Rice,Curry,N.veg Biryani,Lamb,,
chicken, ,Special Fried Rice,prawn,Lamb,,,,
Plain Rice,coke,Curry,prawn,Lamb,,,,
Plain Rice,chicken,,,,,,,
Plain Rice,chicken,egg curry, ,coke,Curry,prawn,,
chicken, ,coke,Special Fried Rice,Curry,N.veg Biryani,,,
Plain Rice,chicken,egg curry,prawn,Lamb,,,,
egg curry, ,N.veg Biryani,,,,,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,,,
coke,Curry,,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,Curry,N.veg Biryani,,
Plain Rice,egg curry,coke,,,,,,
coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,,
chicken,Special Fried Rice,Curry,Lamb,,,,,
chicken,egg curry, ,coke,Curry,prawn,Lamb,,
coke,Curry,N.veg Biryani,Lamb,,,,,
 ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
coke,Special Fried Rice,Curry,prawn,Lamb,,,,
 ,Special Fried Rice,Curry,,,,,,
Plain Rice,Curry,prawn,,,,,,
egg curry,Curry,,,,,,,
Plain Rice,chicken,Curry,N.veg Biryani,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,egg curry,,,,,,,
chicken, ,coke,Curry,,,,,
coke,Curry,,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,prawn,Lamb,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,prawn,,,
Plain Rice,chicken,Curry,Lamb,,,,,
Plain Rice,egg curry,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,
Plain Rice,egg curry,Curry,,,,,,
chicken,egg curry,coke,N.veg Biryani,,,,,
Plain Rice,chicken,egg curry,N.veg Biryani,prawn,,,,
chicken,egg curry, ,Curry,N.veg Biryani,,,,
egg curry, ,coke,Curry,,,,,
egg curry, ,coke,Special Fried Rice,Curry,,,,
Plain Rice, ,coke,Curry,Lamb,,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,Lamb,,,
Plain Rice,chicken,egg curry, ,Special Fried Rice,N.veg Biryani,prawn,,
Plain Rice,Special Fried Rice,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,N.veg Biryani,prawn,Lamb,,,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,N.veg Biryani,,,
Plain Rice,egg curry,Special Fried Rice,N.veg Biryani,,,,,
chicken,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,,,
Plain Rice,chicken, ,Special Fried Rice,Curry,Lamb,,,
chicken, ,coke,Special Fried Rice,Curry,,,,
Plain Rice,Special Fried Rice,Curry,,,,,,
chicken,Lamb,,,,,,,
 ,Curry,,,,,,,
Plain Rice,egg curry, ,coke,N.veg Biryani,prawn,Lamb,,
 ,Special Fried Rice,N.veg Biryani,prawn,Lamb,,,,
Plain Rice, ,Special Fried Rice,prawn,Lamb,,,,
Plain Rice,chicken, ,N.veg Biryani,prawn,Lamb,,,
Plain Rice,N.veg Biryani,,,,,,,
Plain Rice, ,N.veg Biryani,prawn,,,,,
Plain Rice,chicken,egg curry,prawn,Lamb,,,,
Plain Rice, ,Special Fried Rice,prawn,,,,,
Plain Rice,chicken,coke,Special Fried Rice,prawn,,,,
Plain Rice,chicken, ,Special Fried Rice,N.veg Biryani,prawn,,,
 ,coke,prawn,,,,,,
 ,prawn,,,,,,,
 ,Special Fried Rice,Curry,,,,,,
Plain Rice,N.veg Biryani,Lamb,,,,,,
Plain Rice,egg curry,coke,Curry,Lamb,,,,
chicken,egg curry,Special Fried Rice,Curry,prawn,,,,
Plain Rice,prawn,,,,,,,
Plain Rice,chicken,egg curry,coke,N.veg Biryani,prawn,,,
egg curry, ,,,,,,,
chicken,coke,Special Fried Rice,Curry,prawn,Lamb,,,
Plain Rice,egg curry,coke,,,,,,
Plain Rice,chicken,Special Fried Rice,prawn,Lamb,,,,
coke,Curry,N.veg Biryani,prawn,Lamb,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,prawn,Lamb,,
egg curry, ,coke,Special Fried Rice,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken,egg curry,Special Fried Rice,Curry,prawn,Lamb,,
chicken, ,coke,Special Fried Rice,Lamb,,,,
Plain Rice,chicken,egg curry,coke,Curry,N.veg Biryani,Lamb,,
chicken,egg curry, ,coke,Special Fried Rice,Lamb,,,
chicken,egg curry, ,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,coke,Curry,N.veg Biryani,Lamb,,,,
Plain Rice,coke,Curry,prawn,,,,,
egg curry,coke,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
chicken, ,coke,Special Fried Rice,Curry,,,,
chicken,egg curry,N.veg Biryani,prawn,,,,,
Plain Rice,chicken, ,coke,Special Fried Rice,prawn,Lamb,,
chicken,egg curry,coke,Curry,prawn,,,,
Plain Rice,egg curry, ,coke,Curry,N.veg Biryani,prawn,Lamb,
Special Fried Rice,N.veg Biryani,,,,,,,
 ,Curry,,,,,,,
Plain Rice,chicken, ,coke,N.veg Biryani,Lamb,,,
 ,Special Fried Rice,N.veg Biryani,,,,,,
Plain Rice,egg curry, ,coke,Special Fried Rice,N.veg Biryani,Lamb,,
Plain Rice,chicken,egg curry,Lamb,,,,,
Plain Rice,chicken,coke,Curry,,,,,
chicken, ,Special Fried Rice,Curry,N.veg Biryani,prawn,Lamb,,
Plain Rice,chicken, ,Special Fried Rice,Curry,prawn,,,
chicken, ,Special Fried Rice,,,,,,
Plain Rice,Special Fried Rice,Curry,Lamb,,,,,
chicken, ,,,,,,,
Plain Rice,chicken,coke,Curry,,,,,
Plain Rice,prawn,,,,,,,
Plain Rice,chicken,coke,Special Fried Rice,Curry,N.veg Biryani,,,
chicken,egg curry, ,coke,Special Fried Rice,N.veg Biryani,,,
Plain Rice,chicken,egg curry,coke,Special Fried Rice,Curry,prawn,,
egg curry,Special Fried Rice,N.veg Biryani,,,,,,
